danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,song_name,artist(s),gender(of the atrist(s)),"type(solo, colab, grpup/band)",country,number_integrants,song_language,label,lat,long
0.689,0.791,5,-5.071,0,0.0343,0.229,0.000139,0.125,0.659,124.005,audio_features,3IFfjjPJRbIC9f7fY9CGZx,spotify:track:3IFfjjPJRbIC9f7fY9CGZx,https://api.spotify.com/v1/tracks/3IFfjjPJRbIC9f7fY9CGZx,https://api.spotify.com/v1/audio-analysis/3IFfjjPJRbIC9f7fY9CGZx,190073,4,Summer Nights,"['Tiësto', 'John Legend']",M,colab,Netherlands,2,English,R,21.40884,-52.99206
0.476,0.735,1,-4.166,0,0.0429,0.2,0,0.181,0.405,109.562,audio_features,5Gv1lrNFnL3DhiMj3JOGaX,spotify:track:5Gv1lrNFnL3DhiMj3JOGaX,https://api.spotify.com/v1/tracks/5Gv1lrNFnL3DhiMj3JOGaX,https://api.spotify.com/v1/audio-analysis/5Gv1lrNFnL3DhiMj3JOGaX,172909,4,Wait For You (feat. Maia Wright),"['Mike Williams', 'Maia Wright']",V,colab,United States,2,English,R,40,-100
0.831,0.417,8,-7.139,0,0.395,0.794,0,0.108,0.484,147.993,audio_features,0RKglZdTQ7BLrs6vplb2qm,spotify:track:0RKglZdTQ7BLrs6vplb2qm,https://api.spotify.com/v1/tracks/0RKglZdTQ7BLrs6vplb2qm,https://api.spotify.com/v1/audio-analysis/0RKglZdTQ7BLrs6vplb2qm,236933,4,Dibújame,"['Rich Vagos', 'Samantha Barrón', 'Nanpa Básico']",V,colab,Mexico,3,Spanish,R,23.6345,-102.5528
0.534,0.711,10,-5.927,0,0.0368,0.05,0.0031,0.135,0.3,128.102,audio_features,2BF1X5nkYYSb0AUTRaGkDm,spotify:track:2BF1X5nkYYSb0AUTRaGkDm,https://api.spotify.com/v1/tracks/2BF1X5nkYYSb0AUTRaGkDm,https://api.spotify.com/v1/audio-analysis/2BF1X5nkYYSb0AUTRaGkDm,230635,4,Forbidden Voices,['Martin Garrix'],M,solo,Netherlands,1,No/Lang,R,21.40884,-52.99206
0.826,0.773,11,-4.218,0,0.0524,0.323,0,0.143,0.761,126.899,audio_features,5iwz1NiezX7WWjnCgY5TH4,spotify:track:5iwz1NiezX7WWjnCgY5TH4,https://api.spotify.com/v1/tracks/5iwz1NiezX7WWjnCgY5TH4,https://api.spotify.com/v1/audio-analysis/5iwz1NiezX7WWjnCgY5TH4,238200,4,Calma - Remix,"['Pedro Capó', 'Farruko']",M,colab,Puerto Rico,2,Spanish,R,18.220833,-66.590149
0.879,0.703,1,-4.219,1,0.0701,0.143,0,0.0569,0.788,94.004,audio_features,6mAN61JH0dzyZpWslS11jy,spotify:track:6mAN61JH0dzyZpWslS11jy,https://api.spotify.com/v1/tracks/6mAN61JH0dzyZpWslS11jy,https://api.spotify.com/v1/audio-analysis/6mAN61JH0dzyZpWslS11jy,199711,4,Fantasias,"['Rauw Alejandro', 'Farruko']",M,colab,Puerto Rico,2,Spanish,RF,18.220833,-66.590149
0.643,0.709,0,-4.343,1,0.0733,0.145,0.000449,0.115,0.264,129.961,audio_features,6VpQdig9pdpTSIFItgkJV5,spotify:track:6VpQdig9pdpTSIFItgkJV5,https://api.spotify.com/v1/tracks/6VpQdig9pdpTSIFItgkJV5,https://api.spotify.com/v1/audio-analysis/6VpQdig9pdpTSIFItgkJV5,227088,4,Never Be the Same,['Camila Cabello'],F,solo,Cuba,1,English,R,21.521757,-77.781167
0.57,0.923,2,-4.104,1,0.0465,0.0068,2.09E-06,0.259,0.265,127.015,audio_features,5muPVFI2N84NuOoMDfCBrV,spotify:track:5muPVFI2N84NuOoMDfCBrV,https://api.spotify.com/v1/tracks/5muPVFI2N84NuOoMDfCBrV,https://api.spotify.com/v1/audio-analysis/5muPVFI2N84NuOoMDfCBrV,192600,4,Yesterday,"['DubVision', 'Raiden']",M,colab,United States,2,English,R,40,-100
0.669,0.757,8,-4.259,0,0.0469,0.0248,0,0.283,0.708,106.018,audio_features,7sGTH1fber0bhncNMfNxmt,spotify:track:7sGTH1fber0bhncNMfNxmt,https://api.spotify.com/v1/tracks/7sGTH1fber0bhncNMfNxmt,https://api.spotify.com/v1/audio-analysis/7sGTH1fber0bhncNMfNxmt,204627,4,All My Friends,['Madeon'],M,solo,France,1,English,R,8.308854091,5.458262364
0.737,0.86,8,-2.652,0,0.0593,0.11,1.94E-06,0.0574,0.656,93.989,audio_features,5w9c2J52mkdntKOmRLeM2m,spotify:track:5w9c2J52mkdntKOmRLeM2m,https://api.spotify.com/v1/tracks/5w9c2J52mkdntKOmRLeM2m,https://api.spotify.com/v1/audio-analysis/5w9c2J52mkdntKOmRLeM2m,193227,4,Con Calma,"['Daddy Yankee', 'Snow']",M,colab,Puerto Rico,2,Spanish,RF,18.220833,-66.590149
0.72,0.724,9,-4.654,1,0.296,0.258,7.40E-06,0.111,0.644,169.848,audio_features,2es06qgevxcS9Su0wTg35c,spotify:track:2es06qgevxcS9Su0wTg35c,https://api.spotify.com/v1/tracks/2es06qgevxcS9Su0wTg35c,https://api.spotify.com/v1/audio-analysis/2es06qgevxcS9Su0wTg35c,191680,4,Sinceros,"['Matt Hunter', 'Jerry Di']",M,colab,United States,2,Spanish,R,40,-100
0.809,0.624,8,-4.963,0,0.155,0.41,0,0.108,0.629,85.011,audio_features,10u2iOS0r6plfb9GknD7g4,spotify:track:10u2iOS0r6plfb9GknD7g4,https://api.spotify.com/v1/tracks/10u2iOS0r6plfb9GknD7g4,https://api.spotify.com/v1/audio-analysis/10u2iOS0r6plfb9GknD7g4,184817,4,Ponte Pa' Mi,"['Rauw Alejandro', 'Myke Towers', 'Sky Rompiendo']",M,colab,Puerto Rico,3,Spanish,RF,18.220833,-66.590149
0.666,0.855,0,-1.254,0,0.0457,0.242,0,0.146,0.549,144.912,audio_features,12HbZSQSoTtdbPNokldUCG,spotify:track:12HbZSQSoTtdbPNokldUCG,https://api.spotify.com/v1/tracks/12HbZSQSoTtdbPNokldUCG,https://api.spotify.com/v1/audio-analysis/12HbZSQSoTtdbPNokldUCG,178759,4,Sad B*tch,"['Borgore', 'Tima Dee']",V,colab,Israel,2,English,R,31.046051,34.851612
0.749,0.925,10,-5.034,1,0.227,0.241,0,0.52,0.641,86.989,audio_features,15JINEqzVMv3SvJTAXAKED,spotify:track:15JINEqzVMv3SvJTAXAKED,https://api.spotify.com/v1/tracks/15JINEqzVMv3SvJTAXAKED,https://api.spotify.com/v1/audio-analysis/15JINEqzVMv3SvJTAXAKED,263373,4,Love The Way You Lie,"['Eminem', 'Rihanna']",V,colab,United States,2,English,R,40,-100
0.598,0.842,5,-5.612,0,0.0815,0.0978,7.67E-05,0.644,0.591,103.921,audio_features,5t5e19EoXJGGt3l6XNnRgx,spotify:track:5t5e19EoXJGGt3l6XNnRgx,https://api.spotify.com/v1/tracks/5t5e19EoXJGGt3l6XNnRgx,https://api.spotify.com/v1/audio-analysis/5t5e19EoXJGGt3l6XNnRgx,152461,4,Invitation (feat. Yade Lauren),"['Yellow Claw', 'Yade Lauren']",V,colab,Netherlands,2,English,R,21.40884,-52.99206
0.79,0.605,8,-9.939,1,0.0754,0.291,0.0016,0.143,0.425,122.991,audio_features,7lBAKSeXGXmMEhLiz0qw9M,spotify:track:7lBAKSeXGXmMEhLiz0qw9M,https://api.spotify.com/v1/tracks/7lBAKSeXGXmMEhLiz0qw9M,https://api.spotify.com/v1/audio-analysis/7lBAKSeXGXmMEhLiz0qw9M,158573,4,We Can't Give Up,['EDX'],M,solo,Sweden,1,English,R,60.128161,18.643501
0.697,0.774,5,-3.467,0,0.0352,0.0244,4.44E-06,0.6,0.649,124.001,audio_features,1wMgSz5vW6txvc0RkbsvSY,spotify:track:1wMgSz5vW6txvc0RkbsvSY,https://api.spotify.com/v1/tracks/1wMgSz5vW6txvc0RkbsvSY,https://api.spotify.com/v1/audio-analysis/1wMgSz5vW6txvc0RkbsvSY,209173,4,Hey Alligator,['Galantis'],M,band,Sweden,1,English,R,60.128161,18.643501
0.548,0.895,9,-1.988,0,0.102,0.11,0,0.0816,0.682,150.122,audio_features,22S5BO6h7JIOjg2Uw88l8e,spotify:track:22S5BO6h7JIOjg2Uw88l8e,https://api.spotify.com/v1/tracks/22S5BO6h7JIOjg2Uw88l8e,https://api.spotify.com/v1/audio-analysis/22S5BO6h7JIOjg2Uw88l8e,168200,4,How to Love (feat. Sofia Reyes) - Boombox Cartel Remix,"['Cash Cash', 'Sofia Reyes', 'Boombox Cartel']",V,colab,United States,3,English,R,40,-100
0.591,0.839,1,-4.271,0,0.0416,0.00955,0,0.117,0.228,106.992,audio_features,0lPZ8UNB5bmvhn7ba8faJi,spotify:track:0lPZ8UNB5bmvhn7ba8faJi,https://api.spotify.com/v1/tracks/0lPZ8UNB5bmvhn7ba8faJi,https://api.spotify.com/v1/audio-analysis/0lPZ8UNB5bmvhn7ba8faJi,200748,4,Mine,"['Felix Cartal', 'Sophie Simmons']",V,colab,United States,2,English,R,40,-100
0.66,0.822,11,-3.869,0,0.0285,0.277,0.000983,0.0798,0.931,111.03,audio_features,3lSlWcepSTudi5cPh6j2QR,spotify:track:3lSlWcepSTudi5cPh6j2QR,https://api.spotify.com/v1/tracks/3lSlWcepSTudi5cPh6j2QR,https://api.spotify.com/v1/audio-analysis/3lSlWcepSTudi5cPh6j2QR,202162,4,Boba,['Lincoln Jesser'],M,solo,United States,1,English,R,40,-100
0.8,0.355,6,-10.47,0,0.0895,0.616,0,0.118,0.253,145.929,audio_features,7dNwJbsT0sg1le5kVugGJb,spotify:track:7dNwJbsT0sg1le5kVugGJb,https://api.spotify.com/v1/tracks/7dNwJbsT0sg1le5kVugGJb,https://api.spotify.com/v1/audio-analysis/7dNwJbsT0sg1le5kVugGJb,228493,4,Bubalu,"['Becky G', 'Prince Royce', 'DJ Luian', 'Mambo Kingz', 'Anuel AA']",V,colab,United States,5,Spanish,R,40,-100
0.746,0.807,10,-6.078,1,0.0527,0.00787,0.832,0.075,0.525,123.993,audio_features,11aB8t1wCv2sSfEQQ2X5CJ,spotify:track:11aB8t1wCv2sSfEQQ2X5CJ,https://api.spotify.com/v1/tracks/11aB8t1wCv2sSfEQQ2X5CJ,https://api.spotify.com/v1/audio-analysis/11aB8t1wCv2sSfEQQ2X5CJ,220647,4,Tech Party,['Evokings'],M,band,Brazil,1,No/Lang,R,-14.235,-51.9253
0.824,0.745,11,-5.49,0,0.0755,0.0467,3.29E-05,0.198,0.888,125.013,audio_features,7dsImih2L25fa6qjNphBI7,spotify:track:7dsImih2L25fa6qjNphBI7,https://api.spotify.com/v1/tracks/7dsImih2L25fa6qjNphBI7,https://api.spotify.com/v1/audio-analysis/7dsImih2L25fa6qjNphBI7,210547,4,Turn off the Lights,"['Chris Lake', 'Alexis Roberts']",V,colab,England,2,English,R,24.54817255,-43.90224236
0.527,0.486,7,-5.267,1,0.0508,0.947,1.28E-06,0.119,0.255,107.906,audio_features,1AVu7Kc2MRrLfOG1RCEf07,spotify:track:1AVu7Kc2MRrLfOG1RCEf07,https://api.spotify.com/v1/tracks/1AVu7Kc2MRrLfOG1RCEf07,https://api.spotify.com/v1/audio-analysis/1AVu7Kc2MRrLfOG1RCEf07,187653,4,Aura,"['Ozuna', 'Arthur Hanlon']",M,colab,Puerto Rico,2,Spanish,R,18.220833,-66.590149
0.695,0.672,1,-6.109,0,0.0345,0.014,8.44E-05,0.0756,0.245,104.988,audio_features,4qqArAiTPueDxIp7cf87h7,spotify:track:4qqArAiTPueDxIp7cf87h7,https://api.spotify.com/v1/tracks/4qqArAiTPueDxIp7cf87h7,https://api.spotify.com/v1/audio-analysis/4qqArAiTPueDxIp7cf87h7,235827,4,Final Song,['MØ'],F,solo,United States,1,English,RF,40,-100
0.732,0.734,0,-6.423,1,0.107,0.00719,1.49E-05,0.34,0.643,123.033,audio_features,6lFbdi743kgerMZDjSqbuA,spotify:track:6lFbdi743kgerMZDjSqbuA,https://api.spotify.com/v1/tracks/6lFbdi743kgerMZDjSqbuA,https://api.spotify.com/v1/audio-analysis/6lFbdi743kgerMZDjSqbuA,177073,4,Pumped Up,['Klingande'],M,solo,United States,1,English,R,40,-100
0.854,0.554,8,-4.684,1,0.172,0.769,1.84E-06,0.0749,0.272,142.069,audio_features,5r7WvQtyPfy1xch5zMgGRp,spotify:track:5r7WvQtyPfy1xch5zMgGRp,https://api.spotify.com/v1/tracks/5r7WvQtyPfy1xch5zMgGRp,https://api.spotify.com/v1/audio-analysis/5r7WvQtyPfy1xch5zMgGRp,163121,4,Behind Barz - Bonus,['Drake'],M,solo,Canada,1,English,R,47.25704,-80.17319333
0.71,0.845,10,-3.296,0,0.222,0.22,0,0.416,0.718,172.087,audio_features,3fhOpwaKobrELFjKLcXHgI,spotify:track:3fhOpwaKobrELFjKLcXHgI,https://api.spotify.com/v1/tracks/3fhOpwaKobrELFjKLcXHgI,https://api.spotify.com/v1/audio-analysis/3fhOpwaKobrELFjKLcXHgI,445747,4,Enemigos Ocultos,"['Ozuna', 'Wisin', 'Myke Towers', 'Arcangel', 'Juanka', 'Cosculluela']",M,colab,Puerto Rico,6,Spanish,R,18.220833,-66.590149
0.717,0.41,1,-4.228,0,0.062,0.365,0,0.118,0.119,125.95,audio_features,6WEPEIjee7KQYm3PlCc5F2,spotify:track:6WEPEIjee7KQYm3PlCc5F2,https://api.spotify.com/v1/tracks/6WEPEIjee7KQYm3PlCc5F2,https://api.spotify.com/v1/audio-analysis/6WEPEIjee7KQYm3PlCc5F2,124720,4,Deceived,['Lil Xan'],M,solo,United States,1,English,R,40,-100
0.828,0.531,0,-6.183,0,0.0885,0.271,0,0.0793,0.916,119.736,audio_features,3llShuOEPUsctqV14zlbI8,spotify:track:3llShuOEPUsctqV14zlbI8,https://api.spotify.com/v1/tracks/3llShuOEPUsctqV14zlbI8,https://api.spotify.com/v1/audio-analysis/3llShuOEPUsctqV14zlbI8,184500,4,if i could i would feel nothing,['blackbear'],M,solo,United States,1,English,R,40,-100
0.685,0.82,6,-5.625,0,0.0968,0.0848,0.000313,0.651,0.29,84.985,audio_features,5XSgFF5YZc4WfTS9zGdAZK,spotify:track:5XSgFF5YZc4WfTS9zGdAZK,https://api.spotify.com/v1/tracks/5XSgFF5YZc4WfTS9zGdAZK,https://api.spotify.com/v1/audio-analysis/5XSgFF5YZc4WfTS9zGdAZK,201200,4,dread,"['nothing,nowhere.']",M,solo,United States,1,English,R,40,-100
0.852,0.523,5,-5.815,0,0.343,0.645,1.62E-06,0.0932,0.315,94.969,audio_features,5HoPO8KNtpoQ4E8ZdrgHfk,spotify:track:5HoPO8KNtpoQ4E8ZdrgHfk,https://api.spotify.com/v1/tracks/5HoPO8KNtpoQ4E8ZdrgHfk,https://api.spotify.com/v1/audio-analysis/5HoPO8KNtpoQ4E8ZdrgHfk,168304,4,Don't Feel the Same,['Myles Parrish'],M,solo,United States,1,English,R,40,-100
0.548,0.653,5,-3.875,1,0.081,0.456,0,0.103,0.163,150.068,audio_features,0t3ZvGKlmYmVsDzBJAXK8C,spotify:track:0t3ZvGKlmYmVsDzBJAXK8C,https://api.spotify.com/v1/tracks/0t3ZvGKlmYmVsDzBJAXK8C,https://api.spotify.com/v1/audio-analysis/0t3ZvGKlmYmVsDzBJAXK8C,174853,4,Goodbyes (feat. Young Thug),"['Post Malone', 'Young Thug']",M,colab,United States,2,English,RF,40,-100
0.971,0.58,10,-6.294,1,0.0965,0.485,0,0.0534,0.865,118.981,audio_features,0rlHnAs05Bta4DQ8YhwEBs,spotify:track:0rlHnAs05Bta4DQ8YhwEBs,https://api.spotify.com/v1/tracks/0rlHnAs05Bta4DQ8YhwEBs,https://api.spotify.com/v1/audio-analysis/0rlHnAs05Bta4DQ8YhwEBs,161345,4,Worst Day of My Life,['Cal Scruby'],M,solo,United States,1,English,R,40,-100
0.418,0.602,2,-6.56,1,0.0275,0.073,0,0.151,0.218,172.175,audio_features,2Srbekd8waUUAr0gIMt5dg,spotify:track:2Srbekd8waUUAr0gIMt5dg,https://api.spotify.com/v1/tracks/2Srbekd8waUUAr0gIMt5dg,https://api.spotify.com/v1/audio-analysis/2Srbekd8waUUAr0gIMt5dg,210363,4,Scumbag (feat. blink-182),"['Goody Grace', 'blink-182']",M,colab,Canada,2,English,R,47.25704,-80.17319333
0.689,0.586,1,-6.522,0,0.141,0.0643,0,0.12,0.49,160.037,audio_features,3xmsmrufmGULmdWToT78jD,spotify:track:3xmsmrufmGULmdWToT78jD,https://api.spotify.com/v1/tracks/3xmsmrufmGULmdWToT78jD,https://api.spotify.com/v1/audio-analysis/3xmsmrufmGULmdWToT78jD,204275,4,Beach Ballin' (feat. blackbear),"['Yung Pinch', 'blackbear']",M,colab,United States,2,English,R,40,-100
0.528,0.511,3,-8.144,1,0.0324,0.126,0,0.101,0.351,100.1,audio_features,3g0mEQx3NTanacLseoP0Gw,spotify:track:3g0mEQx3NTanacLseoP0Gw,https://api.spotify.com/v1/tracks/3g0mEQx3NTanacLseoP0Gw,https://api.spotify.com/v1/audio-analysis/3g0mEQx3NTanacLseoP0Gw,209880,4,Takeaway,"['The Chainsmokers', 'ILLENIUM', 'Lennon Stella']",V,colab,United States,3,English,R,40,-100
0.719,0.651,7,-5.878,1,0.0274,0.127,0,0.0763,0.288,104.956,audio_features,7BdlyzVvOqmwPH9dYtZfsx,spotify:track:7BdlyzVvOqmwPH9dYtZfsx,https://api.spotify.com/v1/tracks/7BdlyzVvOqmwPH9dYtZfsx,https://api.spotify.com/v1/audio-analysis/7BdlyzVvOqmwPH9dYtZfsx,219429,4,Dead Eyes,"['Promoting Sounds', 'Powfu', 'Ouse']",M,colab,United States,3,English,R,40,-100
0.674,0.932,8,-4.876,1,0.0718,0.0363,0,0.0576,0.826,144.039,audio_features,09yhMTRqQ1I1dniu3PoIQi,spotify:track:09yhMTRqQ1I1dniu3PoIQi,https://api.spotify.com/v1/tracks/09yhMTRqQ1I1dniu3PoIQi,https://api.spotify.com/v1/audio-analysis/09yhMTRqQ1I1dniu3PoIQi,180333,4,Don't Kill My High,"['Lost Kings', 'Wiz Khalifa', 'Social House']",M,colab,United States,3,English,R,40,-100
0.657,0.797,2,-5.234,1,0.0298,0.0394,0,0.117,0.327,146.027,audio_features,485KVYPmRISdLpKbaSJ81u,spotify:track:485KVYPmRISdLpKbaSJ81u,https://api.spotify.com/v1/tracks/485KVYPmRISdLpKbaSJ81u,https://api.spotify.com/v1/audio-analysis/485KVYPmRISdLpKbaSJ81u,202487,4,Oops (I'm Sorry),"['Lost Kings', 'GASHI', 'Ty Dolla $ign']",M,colab,United States,3,English,R,40,-100
0.637,0.78,7,-7.547,1,0.049,0.279,0.00186,0.517,0.478,94.029,audio_features,3rWRmryh76N2iyXOBFB158,spotify:track:3rWRmryh76N2iyXOBFB158,https://api.spotify.com/v1/tracks/3rWRmryh76N2iyXOBFB158,https://api.spotify.com/v1/audio-analysis/3rWRmryh76N2iyXOBFB158,129077,4,Mountains,"['Lost Kings', 'MASN']",M,colab,United States,2,English,R,40,-100
0.599,0.682,9,-5.393,0,0.0882,0.00684,0,0.117,0.459,143.834,audio_features,5bvNpG6wiIEf1PA13TkTu2,spotify:track:5bvNpG6wiIEf1PA13TkTu2,https://api.spotify.com/v1/tracks/5bvNpG6wiIEf1PA13TkTu2,https://api.spotify.com/v1/audio-analysis/5bvNpG6wiIEf1PA13TkTu2,215565,4,Phone Down,"['Lost Kings', 'Emily Warren']",V,colab,United States,2,English,R,40,-100
0.67,0.776,8,-4.091,0,0.047,0.00388,0.000184,0.122,0.624,115.034,audio_features,4b93D55xv3YCH5mT4p6HPn,spotify:track:4b93D55xv3YCH5mT4p6HPn,https://api.spotify.com/v1/tracks/4b93D55xv3YCH5mT4p6HPn,https://api.spotify.com/v1/audio-analysis/4b93D55xv3YCH5mT4p6HPn,206320,4,Ocean Drive,['Duke Dumont'],M,solo,England,1,English,R,24.54817255,-43.90224236
0.8,0.863,9,-5.242,1,0.0575,0.0664,0.916,0.388,0.717,125.99,audio_features,4gCeoAADi0gWPVbwLhhuqq,spotify:track:4gCeoAADi0gWPVbwLhhuqq,https://api.spotify.com/v1/tracks/4gCeoAADi0gWPVbwLhhuqq,https://api.spotify.com/v1/audio-analysis/4gCeoAADi0gWPVbwLhhuqq,234533,4,Riverside 2099,"['Oliver Heldens', 'Sidney Samson']",M,colab,Netherlands,2,English,R,21.40884,-52.99206
0.76,0.886,9,-5.356,0,0.0258,0.0219,7.43E-06,0.623,0.78,123.002,audio_features,0uVyZywUNOp6S0dU5r8TS8,spotify:track:0uVyZywUNOp6S0dU5r8TS8,https://api.spotify.com/v1/tracks/0uVyZywUNOp6S0dU5r8TS8,https://api.spotify.com/v1/audio-analysis/0uVyZywUNOp6S0dU5r8TS8,189399,4,Prayer in C - Robin Schulz Radio Edit,"['Lilly Wood and The Prick', 'Robin Schulz']",V,colab,Germany,2,English,RF,51.165691,10.451526
0.744,0.509,8,-9.261,0,0.0584,0.0764,0,0.16,0.769,138.916,audio_features,5E4MuyRYuqkv7qOsw9XCP3,spotify:track:5E4MuyRYuqkv7qOsw9XCP3,https://api.spotify.com/v1/tracks/5E4MuyRYuqkv7qOsw9XCP3,https://api.spotify.com/v1/audio-analysis/5E4MuyRYuqkv7qOsw9XCP3,129053,4,fuckyounoah (feat. London On Da Track),"['Noah Cyrus', 'London On Da Track']",V,colab,United States,2,English,R,40,-100
0.764,0.725,7,-8.812,1,0.0576,0.463,5.91E-06,0.109,0.0794,100.063,audio_features,5F2AuFzEiuAQD0JVNjVJQz,spotify:track:5F2AuFzEiuAQD0JVNjVJQz,https://api.spotify.com/v1/tracks/5F2AuFzEiuAQD0JVNjVJQz,https://api.spotify.com/v1/audio-analysis/5F2AuFzEiuAQD0JVNjVJQz,177653,4,Let Go,['Beau Young Prince'],M,solo,United States,1,English,RF,40,-100
0.683,0.677,1,-4.496,1,0.0469,0.0869,0,0.0998,0.514,156.019,audio_features,1V8XneTrX6kKeoxYbk4x6h,spotify:track:1V8XneTrX6kKeoxYbk4x6h,https://api.spotify.com/v1/tracks/1V8XneTrX6kKeoxYbk4x6h,https://api.spotify.com/v1/audio-analysis/1V8XneTrX6kKeoxYbk4x6h,240253,4,Hablamos Mañana,"['Bad Bunny', 'Duki', 'Pablo Chill-E']",M,colab,Puerto Rico,3,Spanish,R,18.220833,-66.590149
0.883,0.6,7,-7.188,1,0.37,0.114,7.94E-06,0.0931,0.691,113.903,audio_features,26w9NTiE9NGjW1ZvIOd1So,spotify:track:26w9NTiE9NGjW1ZvIOd1So,https://api.spotify.com/v1/tracks/26w9NTiE9NGjW1ZvIOd1So,https://api.spotify.com/v1/audio-analysis/26w9NTiE9NGjW1ZvIOd1So,156430,4,BOOKER T,['Bad Bunny'],M,solo,Puerto Rico,1,Spanish,R,18.220833,-66.590149
0.788,0.595,2,-8.01,1,0.0832,0.339,0,0.0941,0.628,81.97,audio_features,2Qyw31R2cnaEFgdHwBcT98,spotify:track:2Qyw31R2cnaEFgdHwBcT98,https://api.spotify.com/v1/tracks/2Qyw31R2cnaEFgdHwBcT98,https://api.spotify.com/v1/audio-analysis/2Qyw31R2cnaEFgdHwBcT98,250583,4,Impala,"['Santoz', 'Duki', 'Frijo']",M,colab,Argentina,3,Spanish,R,-38.4161,-63.6167
0.729,0.805,6,-3.83,1,0.184,0.19,0.225,0.0909,0.345,191.994,audio_features,7o0oY5wRcoV7oPuDhD2J1z,spotify:track:7o0oY5wRcoV7oPuDhD2J1z,https://api.spotify.com/v1/tracks/7o0oY5wRcoV7oPuDhD2J1z,https://api.spotify.com/v1/audio-analysis/7o0oY5wRcoV7oPuDhD2J1z,225373,4,Fingías,['Paloma Mami'],F,solo,United States,1,Spanish,RF,40,-100
0.553,0.699,2,-4.403,1,0.0572,0.699,4.17E-06,0.0996,0.226,147.081,audio_features,4bDLPM8xumo7gXl71QDtkg,spotify:track:4bDLPM8xumo7gXl71QDtkg,https://api.spotify.com/v1/tracks/4bDLPM8xumo7gXl71QDtkg,https://api.spotify.com/v1/audio-analysis/4bDLPM8xumo7gXl71QDtkg,192253,4,I Still Recall,['Slushii'],M,solo,United States,1,English,R,40,-100
0.772,0.683,7,-2.867,0,0.107,0.0533,0,0.0936,0.773,168.04,audio_features,5s8LepdwU0THzpd0M7nLsa,spotify:track:5s8LepdwU0THzpd0M7nLsa,https://api.spotify.com/v1/tracks/5s8LepdwU0THzpd0M7nLsa,https://api.spotify.com/v1/audio-analysis/5s8LepdwU0THzpd0M7nLsa,199813,4,Te Soñé De Nuevo,['Ozuna'],M,solo,Puerto Rico,1,Spanish,R,18.220833,-66.590149
0.586,0.776,0,-6.599,1,0.0448,0.0444,0.00878,0.112,0.463,150.027,audio_features,4RGb8ixfofP3hU1X9i2uqT,spotify:track:4RGb8ixfofP3hU1X9i2uqT,https://api.spotify.com/v1/tracks/4RGb8ixfofP3hU1X9i2uqT,https://api.spotify.com/v1/audio-analysis/4RGb8ixfofP3hU1X9i2uqT,163212,4,Burning In My Brain,"['Mau Moctezuma', 'Mric Taylor']",M,colab,Mexico,2,English,R,23.6345,-102.5528
0.745,0.704,8,-7.306,0,0.042,0.0516,0.000683,0.153,0.393,124.02,audio_features,4mIgMODzoKcvBnHeehLctZ,spotify:track:4mIgMODzoKcvBnHeehLctZ,https://api.spotify.com/v1/tracks/4mIgMODzoKcvBnHeehLctZ,https://api.spotify.com/v1/audio-analysis/4mIgMODzoKcvBnHeehLctZ,219855,4,Fill Me In,"['Loud Luxury', 'Ryan Shepherd']",M,colab,Canada,2,English,R,47.25704,-80.17319333
0.594,0.577,0,-4.96,1,0.0457,0.686,0,0.307,0.537,76.215,audio_features,3B16FHKVkW9A7axdeJRDIa,spotify:track:3B16FHKVkW9A7axdeJRDIa,https://api.spotify.com/v1/tracks/3B16FHKVkW9A7axdeJRDIa,https://api.spotify.com/v1/audio-analysis/3B16FHKVkW9A7axdeJRDIa,175227,4,Monotonia,['Ozuna'],M,solo,Puerto Rico,1,Spanish,R,18.220833,-66.590149
0.643,0.791,10,-6.41,0,0.0301,0.000299,0.00156,0.102,0.368,121.948,audio_features,0ZOrfkE9UjMZWpy7aN5MzN,spotify:track:0ZOrfkE9UjMZWpy7aN5MzN,https://api.spotify.com/v1/tracks/0ZOrfkE9UjMZWpy7aN5MzN,https://api.spotify.com/v1/audio-analysis/0ZOrfkE9UjMZWpy7aN5MzN,171148,4,One More Time (feat. Elle),"['Andrea Belli', 'Julian Moss', 'Elle']",V,colab,Italy,3,English,R,41.87194,12.56738
0.727,0.712,5,-4.476,0,0.0817,0.0183,0,0.0727,0.782,172.068,audio_features,0zd6RtUIZldO8YpnADvEFg,spotify:track:0zd6RtUIZldO8YpnADvEFg,https://api.spotify.com/v1/tracks/0zd6RtUIZldO8YpnADvEFg,https://api.spotify.com/v1/audio-analysis/0zd6RtUIZldO8YpnADvEFg,190288,4,Ay Corazón,['Cali Y El Dandee'],M,band,Colombia,1,Spanish,R,4.5709,-74.2973
0.627,0.948,7,-4.478,1,0.0428,0.00354,0.551,0.0599,0.569,125.048,audio_features,2fMtXRKJDPtT8Xs4EJkBQh,spotify:track:2fMtXRKJDPtT8Xs4EJkBQh,https://api.spotify.com/v1/tracks/2fMtXRKJDPtT8Xs4EJkBQh,https://api.spotify.com/v1/audio-analysis/2fMtXRKJDPtT8Xs4EJkBQh,190080,4,Baby Baby,['Noizu'],M,solo,United States,1,English,R,40,-100
